platform,id,sort,rank,parent_id,text,likes,likes_display,published_utc,published_label,creator,url
bilibili,304239817921,,,,喜欢美股的人请去买美股，喜欢A股的人请去买A股。股市存在的意义，就是让大家可以为自己的认知买单。,68,,2026-06-29T05:37:53+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply304239817921
bilibili,307224449088,,,,美国李大霄[doge],55,,2026-06-27T21:54:26+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply307224449088
bilibili,308218649616,,,,查了下他的GMO的持仓。。。前三大微软，谷歌，强生。。。然后在采访里说不要买美国股票,39,,2026-07-06T07:18:52+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply308218649616
bilibili,308339152065,,,304239817921,说的好像允许你自由买美股一样,4,,2026-07-31T09:53:44+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply308339152065
bilibili,308412707329,,,304239817921,回复 @贾九影侦探 :大家伙都在炒美股呢，怎么就你不行[笑哭],0,,2026-08-01T00:43:27+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply308412707329
bilibili,308432430449,,,304239817921,回复 @力学研究 :你确定你说的是炒美股，不是风味基金？在中国炒美股是违法的知道吗？,3,,2026-08-01T03:56:33+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply308432430449
bilibili,308436788577,,,304239817921,回复 @贾九影侦探 : 没门路的破防了[笑哭],0,,2026-08-01T04:31:45+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply308436788577
bilibili,308437978769,,,304239817921,回复 @力学研究 :懂什么叫违法吗？钱被没收就老实了。当然，足够有门路的话还能坐牢呢,1,,2026-08-01T04:41:43+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply308437978769
bilibili,308451647617,,,304239817921,回复 @贾九影侦探 :说点大家不知道的[doge],0,,2026-08-01T06:36:58+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply308451647617
bilibili,308896115793,,,304239817921,回复 @贾九影侦探 :大把的场内etf[吃瓜],0,,2026-08-04T12:19:52+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply308896115793
bilibili,308896703633,,,304239817921,回复 @終付宝 :风味基金就拉倒吧,0,,2026-08-04T12:24:10+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply308896703633
bilibili,310140810817,,,304239817921,回复 @力学研究 :大家都知道的事儿，你居然不知道，还在这儿说,0,,2026-08-13T15:21:18+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply310140810817
bilibili,305683139777,,,308218649616,"他已经退出gmo核心管理层很久了, 而且gmo的确近期减持60%的英伟达",25,,2026-07-11T07:32:37+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply305683139777
bilibili,306638040785,,,308218649616,你猜不到他的底仓有多厚,3,,2026-07-18T13:05:08+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply306638040785
bilibili,309205279505,,,308218649616,回复 @_chippy_ :那剩下的呢？还是美股吗,0,,2026-08-06T17:43:24+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply309205279505
bilibili,314276842320,,,308218649616,不要看他说什么，要看他做什么,0,,2026-08-19T09:15:20+00:00,,,https://www.bilibili.com/video/BV1V97W6KEhS/#reply314276842320
youtube,Ugz4rVCn34JvhKhErU94AaABAg,top,1,,"Do you like these types of conversations? Tap the like button on the video, that’s the best way to let me know you want more like this ❤ And if you haven’t already, hit subscribe - it’s completely free and it really helps the channel grow 🙏🏾appreciate you!  - SB x",,4.5k,,2 months ago,True,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugz4rVCn34JvhKhErU94AaABAg
youtube,UgzhN1svLOSKtwxcGPZ4AaABAg,top,2,,"It’s amazing to see this 87 year old man is able to have an almost 2 hr convo with nothing written or technology in his hands, his ability to analyze and recall is spectacular!",,3.6k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzhN1svLOSKtwxcGPZ4AaABAg
youtube,UgyXvDXHGKt-1klDXwZ4AaABAg,top,3,,The goal isn’t to predict every crash. It’s to build a life that doesn’t collapse when one comes. 🧠,,12k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyXvDXHGKt-1klDXwZ4AaABAg
youtube,UgypXeRvXz0hCxJUxGV4AaABAg,top,4,,In Denmark we are actively discussing banning use of pesticides in agriculture to protect the drinking water,,8.2k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgypXeRvXz0hCxJUxGV4AaABAg
youtube,UgxY_y9iU9XCTpCVVAp4AaABAg,top,5,,"Jeremy Grantham is so full of knowledge and wisdom! How does he remember all his stories and explain them so flawlessly? I'm definitely
 in awe and want to hear more from him. This is my first time learning about the guy.",,80,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxY_y9iU9XCTpCVVAp4AaABAg
youtube,UgxAsI6AaxKUDQyT-Dx4AaABAg,top,6,,Average people invest their salaries on rent and food. That's it.,,8.8k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxAsI6AaxKUDQyT-Dx4AaABAg
youtube,Ugz964CRcJ9tohBt0cB4AaABAg,top,7,,We are living in the greatest financial manipulation and deception in history !,,5.8k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugz964CRcJ9tohBt0cB4AaABAg
youtube,UgyJ1MWg6v4Mq32Xncx4AaABAg,top,8,,"Who the hell is this guy. How can u be so updated, clear minded and articulate at 87! Freaking impressive!",,2.9k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyJ1MWg6v4Mq32Xncx4AaABAg
youtube,UgzZdQQT_F2KnaESZk54AaABAg,top,9,,This was a truly eye-opening conversation and a sobering warning for humanity. It is incredibly concerning to see how far behind the US is regarding food quality and health standards compared to the rest of the world.,,5,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzZdQQT_F2KnaESZk54AaABAg
youtube,UgzWINdE3TwwHbiywlR4AaABAg,top,10,,"A saying from the Great Depression - ""Eat it up, wear it out, make it do or do without.""    I've found this to be a great prescription for a happy and contented life.",,1.1k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzWINdE3TwwHbiywlR4AaABAg
youtube,UgzVc2QICO9wOXJrHHB4AaABAg,top,11,,"We need to teach our children financial literacy, factual history, and critical thinking.",,2k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzVc2QICO9wOXJrHHB4AaABAg
youtube,UgwG6Z4JjysdeUpBv0Z4AaABAg,top,12,,I think that the biggest problem in the US is that the corporations have more power and protections than the US citizens!!!,,2.6k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwG6Z4JjysdeUpBv0Z4AaABAg
youtube,UgwsPYt-EDbKQq4t2pV4AaABAg,top,13,,"I found it disappointing that around the 56:00 + minute mark when Grantham presents what he feels is a good solution for wealth inequality, that instead of exploring that in depth, you abruptly pivoted to the topic of how an individual can quickly gain the most personal wealth. Grantham's answer for the quickest path to wealth today would be by working in the AI development industry. AI development, as he pointed out, comes at the risk of the destruction of humanity. A microcosm of the kind of self centered focus and  thinking that fosters wealth inequality, has no long term vision for the good of humanity, and is leading us to a very dark place.",,7,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwsPYt-EDbKQq4t2pV4AaABAg
youtube,Ugxo1O3hRrzzzH4QiVV4AaABAg,top,14,,"Whether you agree with him or not, I would like to be as old as this guy and still remain so sharp…remarkable man.",,1.8k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugxo1O3hRrzzzH4QiVV4AaABAg
youtube,Ugzcc_IssrxOoGGe8o54AaABAg,top,15,,"Bold of him to think a market crash scares us. What are they going to liquidate? My student loans? My landlord’s equity?
​That’s the absolute perk of being completely locked out of the American Dream, you have zero skin in the game. I have a solid income, but after inflation and rent, saving for an $80k down payment takes a decade of living on air. Let it all crash and burn. It’s about time the people who spent decades inflating this bubble actually feel the gravity of it. You can't price out the entire 20 to 40 year-old workforce from basic adult milestones (homes, kids, retirement) and expect the machine to keep running.",,2.7k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugzcc_IssrxOoGGe8o54AaABAg
youtube,Ugxb4OJfh39JOV4jNAR4AaABAg,top,16,,"In a society where health care is for profit, prisons are for profit, water is for profit, what could possibly go wrong?",,1.9k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugxb4OJfh39JOV4jNAR4AaABAg
youtube,UgygqIUtHlaDy1AqmQV4AaABAg,top,17,,"I am from Norway. We still got clean water,food and air. I live in north Norway.  Great guest in yuor pod",,28,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgygqIUtHlaDy1AqmQV4AaABAg
youtube,UgxHgSDKFN6wlAjNay14AaABAg,top,18,,"Buy 140+ acres of raw land in a rural area, build a micro village that grows its own organic food, bans pesticides/plastics/chemicals/smoking, surrounded by a protected forest to get back to our roots of cohabitation with nature and a peaceful life with a wholesome community.",,3k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxHgSDKFN6wlAjNay14AaABAg
youtube,UgyzvlZnhonZL7sLWB94AaABAg,top,19,,"Funny! My father was an accountant. 
When I entertained the idea of becoming one as well, my father said, ""Absolutely not! Do something useful. Be an engineer!""",,1.1k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyzvlZnhonZL7sLWB94AaABAg
youtube,UgxQbbHQ8Uoh40BDcv14AaABAg,top,20,,"I love that you allow your guest to talk.  So few hosts allow their guests to truly answer a question  fully without interrupting, and we miss out on full comprehension.  Thank you.  Really enjoyed the interview with Mr. Grantham.",,45,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxQbbHQ8Uoh40BDcv14AaABAg
youtube,UgyFQRzaNU9k-GRoCJN4AaABAg,top,21,,Gracias. Tus temas que tratas y los entrevistados son altos nivel.,,1,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyFQRzaNU9k-GRoCJN4AaABAg
youtube,UgxAdMuEUQ3c2GubSj14AaABAg,top,22,,"This episode hit differently. The guest’s warning about the bubble forming in today’s market is the clearest breakdown I’ve heard in a long time. With 30 years in banking, I’ve seen the signs before — and his analysis is some of the most sound, level headed advice I’ve come across.",,2.4k,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxAdMuEUQ3c2GubSj14AaABAg
youtube,UgzMJgdtnLePMmGuxdJ4AaABAg,top,23,,The food here in the U.S. has changed over the years and even the organic don’t taste the same.,,300,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzMJgdtnLePMmGuxdJ4AaABAg
youtube,UgzAXOAV05BTiMsec4B4AaABAg,top,24,,I cannot find any on interviews on YouTube anywhere with Jeremy Grantham - this is a real gem and a priveledge,,72,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzAXOAV05BTiMsec4B4AaABAg
youtube,Ugygz2UtT_1DzLVLsq54AaABAg,top,25,,This is one of best guest I have seen on here.  He touched every subject and so intuitive. We need more people like him to educate us.,,27,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugygz2UtT_1DzLVLsq54AaABAg
youtube,UgxXH99pOwjs4UxhYsp4AaABAg,top,26,,"The more chaos I see, the more precious my inner state becomes. Seemingly nothing matters, but our reaction to the rapid change.",,102,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxXH99pOwjs4UxhYsp4AaABAg
youtube,UgykYNLEtkKAKmSm2q14AaABAg,top,27,,I quite like that he immediately acknowledges the finite nature of our resources.,,30,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgykYNLEtkKAKmSm2q14AaABAg
youtube,UgxO_Rwd8-KLPYz-Edl4AaABAg,top,28,,why not go back to glass containers as we had 50 years ago? bye bye plastics!,,179,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxO_Rwd8-KLPYz-Edl4AaABAg
youtube,UgytplQRRa0kKwgEyyp4AaABAg,top,29,,I agree.The median price for the average US equity is 1k. 😮 19:37,,1,,1 month ago (edited),False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgytplQRRa0kKwgEyyp4AaABAg
youtube,UgxXRTjP7N4IMOofXmZ4AaABAg,top,30,,"As allan watts says “It’s the people who wish to change the world, who end up doing the most harm. “",,76,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxXRTjP7N4IMOofXmZ4AaABAg
youtube,UgzrTi4I14BCibng59l4AaABAg,top,31,,Talk about a high functioning individual. Jeremy is what 87?  Full admiration.,,211,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzrTi4I14BCibng59l4AaABAg
youtube,UgxdsyFTAMAcdblRQUh4AaABAg,top,32,,"This is easily the best guest you’ve had in some time. Like you said, wise, curious, and broad. Thank you for having Jeremy. We should be heeding his caution.",,77,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxdsyFTAMAcdblRQUh4AaABAg
youtube,UgxDciBctUcxyjJ-TRV4AaABAg,top,33,,"I’m the same age as the interviewer, and although I’m successful among my peers, I’m not nearly as successful as he is. Even so, we’re at the same stage in life, and he asks the same questions I would ask at this point in time.

It was undoubtedly a privilege. Thank you, Steven. Greetings from Chile.",, ,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxDciBctUcxyjJ-TRV4AaABAg
youtube,UgwpRfVWNzxAAARbOXB4AaABAg,top,34,,"The entire world is a bubble! Nothing is real, nothing is true.",,256,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwpRfVWNzxAAARbOXB4AaABAg
youtube,UgwdROKHGK3bx4PMKHR4AaABAg,top,35,,"35:08 Steven, this is what makes you so good at what you do. Very few, if any, podcast interviewers do this.  It's like you read my mind every time. You have no idea how many google searches you've saved me by always quickly asking your guest to just quickly explain what said concept or idea is for the audience. This is ESPECIALLY useful when driving. A lot of us are commuting while we listen to these longer form podcast episodes and you have no idea how invaluable these little clarification points are. You deserve every one of the subscribers you have buddy! Keep doing this please!",,304,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwdROKHGK3bx4PMKHR4AaABAg
youtube,Ugy5t_4u2IoYXSC9aCJ4AaABAg,top,36,,"Most of us pay close attention to what we eat, but rarely think about what we put on our bodies every single day. We've normalized wearing plastic fabrics like polyester because we've been conditioned to consume whatever the fashion industry sells us. We're distracted by marketing, influencers, and models telling us what to wear just to fit in.
Enough is enough.

I seriously doubt the richest people eat the same ultra-processed supermarket food or wear the same cheap plastic clothes the rest of us do. Maybe for a photoshoot—but not in their everyday lives.

Stop getting fooled. Start questioning what you eat, what you wear, and who profits from keeping you ignorant.!!!",,65,,2 months ago (edited),False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugy5t_4u2IoYXSC9aCJ4AaABAg
youtube,Ugw-qHD0ykjonX0wxaN4AaABAg,top,37,,La mejor entrevista por mucho tiempo que he tenido la oportunidad de ver!!!!,, ,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugw-qHD0ykjonX0wxaN4AaABAg
youtube,UgzJU3T5gW7be23A-jF4AaABAg,top,38,,"To be 87, he’s so sharp and on point with what’s going on. Goals",,105,,2 months ago (edited),False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzJU3T5gW7be23A-jF4AaABAg
youtube,Ugw6Y-Eqmmk-Z_rW-_14AaABAg,top,39,,Steven should invite this guy back in a year ...,,860,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugw6Y-Eqmmk-Z_rW-_14AaABAg
youtube,UgyIe57_5V2fRg0zWGl4AaABAg,top,40,,"Very important:
NEVER LISTEN TO BILLIONAIRES!!!

Watch what they do and copy

These guys are ALL about wealth transfer. Wealth transfer from YOU to THEM.

Covid for example: mum and pop store shut. Conglomerate owned stores open.",,27,,2 months ago (edited),False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyIe57_5V2fRg0zWGl4AaABAg
youtube,UgzV1Bs-Q8K9Lh-2q-d4AaABAg,top,41,,"You ask really, really good questions.",,1,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzV1Bs-Q8K9Lh-2q-d4AaABAg
youtube,UgxyFiQHDbgjwXBcHQZ4AaABAg,top,42,,The food toxicity is alarming,,145,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxyFiQHDbgjwXBcHQZ4AaABAg
youtube,UgyWlqd3MH_CqejVxPh4AaABAg,top,43,,"We thought for years I was allergic to grains, but it turns out I’m allergic to the pesticides on American grains. I can eat corn, rice, oats, and wheat from other countries.",,311,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyWlqd3MH_CqejVxPh4AaABAg
youtube,UgzN0Iw9DEpfRp38H9l4AaABAg,top,44,,"""In the long term, everything goes to zero"". Beautiful interview.",,48,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzN0Iw9DEpfRp38H9l4AaABAg
youtube,Ugw3LV3CCFINnk02g_F4AaABAg,top,45,,Excelente entrevista!!!!!!! Congratulations from Argentina !!!!!,, ,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugw3LV3CCFINnk02g_F4AaABAg
youtube,UgzqY5aETmme_sIp6UR4AaABAg,top,46,,"Turns out there’s money in chemicals, greenhouse gases, and stock bubbles.  Who knew.",,67,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzqY5aETmme_sIp6UR4AaABAg
youtube,UgxxFjGsxBQrx8CbruN4AaABAg,top,47,,Lose of insects -> increase in herbacides and pesticides in monoculture crops. We need to change how we grow food.,,93,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxxFjGsxBQrx8CbruN4AaABAg
youtube,UgwZonUUakd1YSyqwQt4AaABAg,top,48,,I am thankful he revisited these bubbles. It's easy to forget.,,28,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwZonUUakd1YSyqwQt4AaABAg
youtube,Ugy7m9QBoVdb38iS5Zl4AaABAg,top,49,,"The Tragedy Of The Commons - exactly , I remember reading this in some college course , I've never forgotten it , you can probably google it and find it , its just an essay but its such a fundamental thing of human behaviour that everyone has seen , and lesson that people should know and appreciate for what it is.",,1,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugy7m9QBoVdb38iS5Zl4AaABAg
youtube,UgxxYD7MAnXlghG-GLd4AaABAg,top,50,,"The paperclip analogy reminds me of Walt Disney's Fantasia where the sorcerer's apprentice triggers a flood by trying to get the ""AI"" to mop the floor.",,34,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxxYD7MAnXlghG-GLd4AaABAg
youtube,UgxcNEtfYsnqYe7Ea8h4AaABAg,top,51,,"This man is talking total truth.  Ban poisonous chemicals-
 period.",,255,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxcNEtfYsnqYe7Ea8h4AaABAg
youtube,UgwZHW9JwWFQdoNvl0J4AaABAg,top,52,,"I was lucky enough to meet Jeremy 40 years ago at a dinner in New York when I was 20 years old. He was a friend of my father.
One of the most memorable conversations I’ve ever had. So glad you managed to get him on your show.
A legend in the market if you are big enough to hear the truth.",,84,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwZHW9JwWFQdoNvl0J4AaABAg
youtube,UgwYEOlSJI3ZzMcO2iN4AaABAg,top,53,,"Brilliant conversation with honest, real, and varied topics. Great questions & phenomenal response. Carly ❤",, ,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwYEOlSJI3ZzMcO2iN4AaABAg
youtube,UgwqrGDJdAUnhHnOjIV4AaABAg,top,54,,"One of the many salient and scary messages of this video can be summed up in Steven's sentence ""Damien, my barber, flew over here to give me a haircut"".  Sorry Steven. love you to bits but for heaven's sake.",,153,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwqrGDJdAUnhHnOjIV4AaABAg
youtube,UgyvB--Qd8PWDhi4NY94AaABAg,top,55,,What a very Interesting Man. Great Interview!💯,,59,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyvB--Qd8PWDhi4NY94AaABAg
youtube,Ugz9ykcC-iCp75WofVN4AaABAg,top,56,,"This old man was trained and worked for the first part of his life WITHOUT any aid such as computers or AI, that's why his brain is still fit and working perfectly. Later generations have not trained and kept their brain fit, that's why he is miles away from them, because he still uses and trains and makes efforts with it. That's how you keep going!",,120,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugz9ykcC-iCp75WofVN4AaABAg
youtube,Ugw1_vOIteZrk48U2q14AaABAg,top,57,,"Thanks for your thoughtful content, great job, an adult, intelligent conversation is refreshing these days",,1,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugw1_vOIteZrk48U2q14AaABAg
youtube,UgwztPWefWglyT5khsV4AaABAg,top,58,,People need urgently financial education and podcasts as this one.. We are in a transitional era from banks to personal managment of our finances. Thank you !,,52,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwztPWefWglyT5khsV4AaABAg
youtube,UgzN0LY32p_pXZ0lLkh4AaABAg,top,59,,They need to end corporate ownership of single family homes and apartments beyond a few that would be used for strictly verifiable business purposes...,,133,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzN0LY32p_pXZ0lLkh4AaABAg
youtube,UgyNtrLa-CzIzxxaRfZ4AaABAg,top,60,,"Pretty clever, create a green charity, donate to it, claim it as a tax deduction, become an environmental hero while getting the government to fund a green slush fund.",,213,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyNtrLa-CzIzxxaRfZ4AaABAg
youtube,Ugx_PNeRqtqNtb2NO9V4AaABAg,top,61,,Thank you Mr. Grantham for your insight,,23,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugx_PNeRqtqNtb2NO9V4AaABAg
youtube,UgzJIEIb6XBFn9FexTx4AaABAg,top,62,,"This was a fascinating podcast, truly enjoyed it!❤",,22,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzJIEIb6XBFn9FexTx4AaABAg
youtube,Ugyy2jCdfxY0wRwuqrZ4AaABAg,top,63,,The globalist want all these things.They want a reset where they come out owning everything.,,4,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugyy2jCdfxY0wRwuqrZ4AaABAg
youtube,UgxPXc6iOyihhpiUoSZ4AaABAg,top,64,,"The thing with children is also this: when I was young, my father was the only person working. We had a house, a car, and a yearly vacation of two weeks. Nowadays BOTH partners have to work in order to be able to pay the rent. How can anybody think about children under these circumstances?",,193,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxPXc6iOyihhpiUoSZ4AaABAg
youtube,UgyzYNjdvzSoRTPY_Z54AaABAg,top,65,,Subscribed! Like your stuff.,, ,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyzYNjdvzSoRTPY_Z54AaABAg
youtube,Ugw_qyafOfv_6XlQL1x4AaABAg,top,66,,The way he explained the mag seven having the monopoly and being the first in their sectors and now they’re all fighting for AI dominance is one of the most highly intelligent ways I’ve ever heard somebody explain why there’s a bubble. A bubble is undeniable after that explanation.,,38,,2 months ago (edited),False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugw_qyafOfv_6XlQL1x4AaABAg
youtube,UgwFbH5Obha74Zr2yvh4AaABAg,top,67,,Awesome interview..❤,,3,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwFbH5Obha74Zr2yvh4AaABAg
youtube,UgyftQLTF3ii4Gy1gsV4AaABAg,top,68,,@1:56 Thanks for the warning. Be safe!,,23,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyftQLTF3ii4Gy1gsV4AaABAg
youtube,Ugz-EYB2pq5lozghAOd4AaABAg,top,69,,"This man provided incredible insight into the problems of our society from the perspective of someone who has access to a lot of good data. He says things no one wants to hear but they’re true. You can balk at what he says but his guidance - to nurture children and mothers, focus on community and detoxing and strengthening our decrepit social contract, is the only way this society survives into the future. Plug your ears if you want to, but I applaud his sincere efforts.",,53,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugz-EYB2pq5lozghAOd4AaABAg
youtube,Ugwvcd-Tn6Yk6r2A9854AaABAg,top,70,,9:06 donating your billionaire funds to your own foundation for “green tech.” That’s a lot of loopholes working there.,,56,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugwvcd-Tn6Yk6r2A9854AaABAg
youtube,Ugy-qkalJ29sHfKNLSp4AaABAg,top,71,,"I'm a 60 four-year-old chiropractor in practicing. For over forty years, we've been talking about pesticides, food, all of this for years, people didn't want to listen I don't want to pat myself in the back.But I totally agree with what you're saying.With these pesticides affecting fertility, and everything else for sure",,26,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugy-qkalJ29sHfKNLSp4AaABAg
youtube,UgwylzbghihQoSs3-o14AaABAg,top,72,,Gracias Sr increible informacion!!!!!,, ,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwylzbghihQoSs3-o14AaABAg
youtube,UgykUPzpfhb5WIDtpkl4AaABAg,top,73,,He makes his money by donating 90 percent of his earnings in a charity that he runs and they  don’t pay taxes on charity and they can allocate where the money goes. Very smart yet in a way to commit fraud. Most millionaires and billionaires do this.,,110,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgykUPzpfhb5WIDtpkl4AaABAg
youtube,UgwJa5LB3UTiF3LbNUB4AaABAg,top,74,,"True, i worked for 30 years. Everything is gone, career gone, savings gone, home, cars, lifestyle. Everything is a total loss.",,27,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwJa5LB3UTiF3LbNUB4AaABAg
youtube,UgyWnv5Y4NAaKiyORbl4AaABAg,top,75,,Listening to him explain why Wall Street will never warn you to get out of the market is exactly why most retail investors always lose. The entire system is built on information asymmetry. I recently read this book Psychological Wealth Paradox and there is a brilliant chapter that covers this exact type of financial manipulation. It uses Nathan Rothschild as a historical case study to show how he intentionally used early information and public panic during the Battle of Waterloo to quietly buy up the London stock exchange for pennies. The elite never announce their true moves to the public because they need the masses to act as their exit liquidity. Hearing a billionaire openly admit that investment advisors mislead clients just proves the point perfectly. After reading that book I completely stopped listening to mainstream market news and started focusing entirely on what the smart money is quietly doing in the background. This interview is a massive wake up call for anyone paying attention.,,341,,2 months ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyWnv5Y4NAaKiyORbl4AaABAg
youtube,UgwB5haMS7K_R7QOG694AaABAg,top,76,,Fantastic Guest! 😃🇺🇸,,1,,1 month ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwB5haMS7K_R7QOG694AaABAg
